INFO train_timer.py(138): it: 100/160000, lr: 0.000016, loss: 24.3225, eta: 17:00:38, time: 37.9151
INFO train_timer.py(138): it: 45400/160000, lr: 0.000745, loss: 4.5325, eta: 5:11:18, time: 16.3760
INFO train_timer.py(138): it: 45500/160000, lr: 0.000744, loss: 4.5170, eta: 5:11:04, time: 17.1406
INFO train_timer.py(138): it: 45600/160000, lr: 0.000744, loss: 4.4572, eta: 5:10:47, time: 16.0683
INFO train_timer.py(138): it: 45700/160000, lr: 0.000743, loss: 4.5528, eta: 5:10:34, time: 17.4035
INFO train_timer.py(138): it: 45800/160000, lr: 0.000742, loss: 4.5870, eta: 5:10:17, time: 16.0833
INFO train_timer.py(138): it: 45900/160000, lr: 0.000742, loss: 4.9901, eta: 5:10:03, time: 17.2056
INFO train_timer.py(138): it: 46000/160000, lr: 0.000741, loss: 4.5775, eta: 5:09:47, time: 16.3226
INFO train_timer.py(138): it: 46100/160000, lr: 0.000741, loss: 4.6290, eta: 5:09:33, time: 17.2771
INFO train_timer.py(138): it: 46200/160000, lr: 0.000740, loss: 4.5219, eta: 5:09:16, time: 16.0173
INFO train_timer.py(138): it: 46300/160000, lr: 0.000739, loss: 4.4780, eta: 5:09:01, time: 16.9665
INFO train_timer.py(138): it: 46400/160000, lr: 0.000739, loss: 4.5705, eta: 5:08:45, time: 16.2291
INFO train_timer.py(138): it: 46500/160000, lr: 0.000738, loss: 4.6366, eta: 5:08:30, time: 17.1229
INFO train_timer.py(138): it: 46600/160000, lr: 0.000738, loss: 4.6999, eta: 5:08:14, time: 16.4252
INFO train_timer.py(138): it: 46700/160000, lr: 0.000737, loss: 4.6966, eta: 5:08:00, time: 17.3209
INFO train_timer.py(138): it: 46800/160000, lr: 0.000737, loss: 4.5857, eta: 5:07:44, time: 16.1057
INFO train_timer.py(138): it: 46900/160000, lr: 0.000736, loss: 4.5758, eta: 5:07:28, time: 16.6954
INFO train_timer.py(138): it: 47000/160000, lr: 0.000735, loss: 4.6705, eta: 5:07:14, time: 17.1980
INFO train_timer.py(138): it: 47100/160000, lr: 0.000735, loss: 4.5951, eta: 5:06:57, time: 16.1554
INFO train_timer.py(138): it: 47200/160000, lr: 0.000734, loss: 4.5348, eta: 5:06:44, time: 17.4005
INFO train_timer.py(138): it: 47300/160000, lr: 0.000734, loss: 4.5191, eta: 5:06:27, time: 16.1649
INFO train_timer.py(138): it: 47400/160000, lr: 0.000733, loss: 4.6285, eta: 5:06:13, time: 17.4221
INFO train_timer.py(138): it: 47500/160000, lr: 0.000732, loss: 4.5983, eta: 5:05:57, time: 16.3603
INFO train_timer.py(138): it: 47600/160000, lr: 0.000732, loss: 4.5323, eta: 5:05:43, time: 17.4981
INFO train_timer.py(138): it: 47700/160000, lr: 0.000731, loss: 4.7145, eta: 5:05:27, time: 16.2805
INFO train_timer.py(138): it: 47800/160000, lr: 0.000731, loss: 4.5650, eta: 5:05:14, time: 17.5084
INFO train_timer.py(138): it: 47900/160000, lr: 0.000730, loss: 4.4748, eta: 5:04:56, time: 15.9607
INFO train_timer.py(138): it: 48000/160000, lr: 0.000730, loss: 4.4793, eta: 5:04:42, time: 17.3243
INFO train_timer.py(138): it: 48100/160000, lr: 0.000729, loss: 4.4956, eta: 5:04:26, time: 16.0842
INFO train_timer.py(138): it: 48200/160000, lr: 0.000728, loss: 4.4796, eta: 5:04:12, time: 17.4107
INFO train_timer.py(138): it: 48300/160000, lr: 0.000728, loss: 4.5652, eta: 5:03:55, time: 15.9881
INFO train_timer.py(138): it: 48400/160000, lr: 0.000727, loss: 4.4580, eta: 5:03:41, time: 17.5574
INFO train_timer.py(138): it: 48500/160000, lr: 0.000727, loss: 4.5564, eta: 5:03:25, time: 16.2673
INFO train_timer.py(138): it: 48600/160000, lr: 0.000726, loss: 4.5015, eta: 5:03:11, time: 17.3322
INFO train_timer.py(138): it: 48700/160000, lr: 0.000725, loss: 4.4472, eta: 5:02:55, time: 16.5875
INFO train_timer.py(138): it: 48800/160000, lr: 0.000725, loss: 4.4772, eta: 5:02:41, time: 17.3446
INFO train_timer.py(138): it: 48900/160000, lr: 0.000724, loss: 4.4861, eta: 5:02:23, time: 15.7908
INFO train_timer.py(138): it: 49000/160000, lr: 0.000724, loss: 4.4384, eta: 5:02:10, time: 17.4819
INFO train_timer.py(138): it: 49100/160000, lr: 0.000723, loss: 4.3726, eta: 5:01:53, time: 16.1865
INFO train_timer.py(138): it: 49200/160000, lr: 0.000722, loss: 4.5729, eta: 5:01:38, time: 16.9393
INFO train_timer.py(138): it: 49300/160000, lr: 0.000722, loss: 4.4256, eta: 5:01:21, time: 15.9928
INFO train_timer.py(138): it: 49400/160000, lr: 0.000721, loss: 4.4641, eta: 5:01:07, time: 17.2567
INFO train_timer.py(138): it: 49500/160000, lr: 0.000721, loss: 4.3958, eta: 5:00:50, time: 16.1167
INFO train_timer.py(138): it: 49600/160000, lr: 0.000720, loss: 4.5092, eta: 5:00:35, time: 17.1016
INFO train_timer.py(138): it: 49700/160000, lr: 0.000720, loss: 4.4400, eta: 5:00:18, time: 15.8481
INFO train_timer.py(138): it: 49800/160000, lr: 0.000719, loss: 4.4456, eta: 5:00:03, time: 16.9727
INFO train_timer.py(138): it: 49900/160000, lr: 0.000718, loss: 4.3823, eta: 4:59:45, time: 15.5760
INFO train_timer.py(138): it: 50000/160000, lr: 0.000718, loss: 4.3810, eta: 4:59:30, time: 16.9951
INFO train_timer.py(138): it: 50100/160000, lr: 0.000717, loss: 4.3776, eta: 4:59:13, time: 16.1269
INFO train_timer.py(138): it: 50200/160000, lr: 0.000717, loss: 4.4116, eta: 4:58:58, time: 16.9915
INFO train_timer.py(138): it: 50300/160000, lr: 0.000716, loss: 4.3511, eta: 4:58:41, time: 16.0624
INFO train_timer.py(138): it: 50400/160000, lr: 0.000715, loss: 4.4183, eta: 4:58:26, time: 16.9166
INFO train_timer.py(138): it: 50500/160000, lr: 0.000715, loss: 4.3964, eta: 4:58:09, time: 15.9076
INFO train_timer.py(138): it: 50600/160000, lr: 0.000714, loss: 4.2842, eta: 4:57:54, time: 16.8062
INFO train_timer.py(138): it: 50700/160000, lr: 0.000714, loss: 4.3436, eta: 4:57:37, time: 16.1496
INFO train_timer.py(138): it: 50800/160000, lr: 0.000713, loss: 4.4333, eta: 4:57:21, time: 16.6427
INFO train_timer.py(138): it: 50900/160000, lr: 0.000713, loss: 4.3550, eta: 4:57:04, time: 15.9415
INFO train_timer.py(138): it: 51000/160000, lr: 0.000712, loss: 4.3279, eta: 4:56:49, time: 16.9700
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.763774
INFO train_timer.py(148): The best mIoU is 0.0000, the test mIoU is: 0.7638
INFO train_timer.py(153): training done, the best mIou is: 0.7638,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 51100/160000, lr: 0.000711, loss: 4.3909, eta: 4:57:14, time: 35.5851
INFO train_timer.py(138): it: 51200/160000, lr: 0.000711, loss: 4.4013, eta: 4:57:00, time: 17.4759
INFO train_timer.py(138): it: 51300/160000, lr: 0.000710, loss: 4.3470, eta: 4:56:43, time: 16.2402
INFO train_timer.py(138): it: 51400/160000, lr: 0.000710, loss: 4.3518, eta: 4:56:28, time: 17.1165
INFO train_timer.py(138): it: 51500/160000, lr: 0.000709, loss: 4.4344, eta: 4:56:10, time: 15.7109
INFO train_timer.py(138): it: 51600/160000, lr: 0.000708, loss: 4.5873, eta: 4:55:55, time: 16.8111
INFO train_timer.py(138): it: 51700/160000, lr: 0.000708, loss: 4.3292, eta: 4:55:38, time: 16.0590
INFO train_timer.py(138): it: 51800/160000, lr: 0.000707, loss: 4.3415, eta: 4:55:22, time: 16.7138
INFO train_timer.py(138): it: 51900/160000, lr: 0.000707, loss: 4.4138, eta: 4:55:05, time: 15.9462
INFO train_timer.py(138): it: 52000/160000, lr: 0.000706, loss: 4.3315, eta: 4:54:50, time: 17.0651
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.763817
INFO train_timer.py(148): The best mIoU is 0.7638, the test mIoU is: 0.7638
INFO train_timer.py(153): training done, the best mIou is: 0.7638,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 52100/160000, lr: 0.000705, loss: 4.3309, eta: 4:55:17, time: 37.2246
INFO train_timer.py(138): it: 52200/160000, lr: 0.000705, loss: 4.3248, eta: 4:55:02, time: 17.2775
INFO train_timer.py(138): it: 52300/160000, lr: 0.000704, loss: 4.2896, eta: 4:54:45, time: 16.2676
INFO train_timer.py(138): it: 52400/160000, lr: 0.000704, loss: 4.3630, eta: 4:54:31, time: 17.4433
INFO train_timer.py(138): it: 52500/160000, lr: 0.000703, loss: 4.3212, eta: 4:54:14, time: 16.3348
INFO train_timer.py(138): it: 52600/160000, lr: 0.000703, loss: 4.3741, eta: 4:54:00, time: 17.3234
INFO train_timer.py(138): it: 52700/160000, lr: 0.000702, loss: 4.3098, eta: 4:53:43, time: 16.1581
INFO train_timer.py(138): it: 52800/160000, lr: 0.000701, loss: 4.3556, eta: 4:53:28, time: 17.2663
INFO train_timer.py(138): it: 52900/160000, lr: 0.000701, loss: 4.3400, eta: 4:53:11, time: 16.2967
INFO train_timer.py(138): it: 53000/160000, lr: 0.000700, loss: 4.3354, eta: 4:52:56, time: 17.1562
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.754582
INFO train_timer.py(148): The best mIoU is 0.7638, the test mIoU is: 0.7546
INFO train_timer.py(138): it: 53100/160000, lr: 0.000700, loss: 4.2636, eta: 4:53:20, time: 36.0548
INFO train_timer.py(138): it: 53200/160000, lr: 0.000699, loss: 4.5008, eta: 4:53:03, time: 16.5972
INFO train_timer.py(138): it: 53300/160000, lr: 0.000698, loss: 4.3693, eta: 4:52:46, time: 15.9797
INFO train_timer.py(138): it: 53400/160000, lr: 0.000698, loss: 4.3305, eta: 4:52:30, time: 16.7817
INFO train_timer.py(138): it: 53500/160000, lr: 0.000697, loss: 4.2990, eta: 4:52:14, time: 16.4932
INFO train_timer.py(138): it: 53600/160000, lr: 0.000697, loss: 4.4290, eta: 4:51:57, time: 16.2586
INFO train_timer.py(138): it: 53700/160000, lr: 0.000696, loss: 4.2347, eta: 4:51:42, time: 17.3414
INFO train_timer.py(138): it: 53800/160000, lr: 0.000695, loss: 4.3790, eta: 4:51:25, time: 16.2120
INFO train_timer.py(138): it: 53900/160000, lr: 0.000695, loss: 4.4206, eta: 4:51:09, time: 16.7490
INFO train_timer.py(138): it: 54000/160000, lr: 0.000694, loss: 4.2813, eta: 4:50:51, time: 15.6682
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.765029
INFO train_timer.py(148): The best mIoU is 0.7638, the test mIoU is: 0.7650
INFO train_timer.py(153): training done, the best mIou is: 0.7650,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 54100/160000, lr: 0.000694, loss: 4.4711, eta: 4:51:17, time: 37.9523
INFO train_timer.py(138): it: 54200/160000, lr: 0.000693, loss: 4.2566, eta: 4:50:59, time: 15.9012
INFO train_timer.py(138): it: 54300/160000, lr: 0.000692, loss: 4.3571, eta: 4:50:44, time: 17.1142
INFO train_timer.py(138): it: 54400/160000, lr: 0.000692, loss: 4.3191, eta: 4:50:26, time: 15.9154
INFO train_timer.py(138): it: 54500/160000, lr: 0.000691, loss: 4.3494, eta: 4:50:11, time: 17.1670
INFO train_timer.py(138): it: 54600/160000, lr: 0.000691, loss: 4.3745, eta: 4:49:54, time: 16.0407
INFO train_timer.py(138): it: 54700/160000, lr: 0.000690, loss: 4.3900, eta: 4:49:38, time: 17.1510
INFO train_timer.py(138): it: 54800/160000, lr: 0.000690, loss: 4.2940, eta: 4:49:21, time: 16.1958
INFO train_timer.py(138): it: 54900/160000, lr: 0.000689, loss: 4.4169, eta: 4:49:06, time: 17.1767
INFO train_timer.py(138): it: 55000/160000, lr: 0.000688, loss: 4.3788, eta: 4:48:48, time: 15.7764
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.766340
INFO train_timer.py(148): The best mIoU is 0.7650, the test mIoU is: 0.7663
INFO train_timer.py(153): training done, the best mIou is: 0.7663,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 55100/160000, lr: 0.000688, loss: 4.3952, eta: 4:49:14, time: 38.6261
INFO train_timer.py(138): it: 55200/160000, lr: 0.000687, loss: 4.4006, eta: 4:48:56, time: 15.7787
INFO train_timer.py(138): it: 55300/160000, lr: 0.000687, loss: 4.2552, eta: 4:48:40, time: 17.1034
INFO train_timer.py(138): it: 55400/160000, lr: 0.000686, loss: 4.2664, eta: 4:48:22, time: 15.7062
INFO train_timer.py(138): it: 55500/160000, lr: 0.000685, loss: 4.2698, eta: 4:48:06, time: 16.8720
INFO train_timer.py(138): it: 55600/160000, lr: 0.000685, loss: 4.2557, eta: 4:47:48, time: 15.9156
INFO train_timer.py(138): it: 55700/160000, lr: 0.000684, loss: 4.2929, eta: 4:47:33, time: 16.9947
INFO train_timer.py(138): it: 55800/160000, lr: 0.000684, loss: 4.3483, eta: 4:47:15, time: 16.0009
INFO train_timer.py(138): it: 55900/160000, lr: 0.000683, loss: 4.3369, eta: 4:47:00, time: 17.1639
INFO train_timer.py(138): it: 56000/160000, lr: 0.000682, loss: 4.2268, eta: 4:46:42, time: 16.0833
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.756960
INFO train_timer.py(148): The best mIoU is 0.7663, the test mIoU is: 0.7570
INFO train_timer.py(138): it: 56100/160000, lr: 0.000682, loss: 4.3166, eta: 4:47:02, time: 36.2747
INFO train_timer.py(138): it: 56200/160000, lr: 0.000681, loss: 4.2071, eta: 4:46:45, time: 15.9409
INFO train_timer.py(138): it: 56300/160000, lr: 0.000681, loss: 4.2504, eta: 4:46:29, time: 16.8711
INFO train_timer.py(138): it: 56400/160000, lr: 0.000680, loss: 4.2786, eta: 4:46:11, time: 15.9667
INFO train_timer.py(138): it: 56500/160000, lr: 0.000680, loss: 4.2058, eta: 4:45:55, time: 17.0692
INFO train_timer.py(138): it: 56600/160000, lr: 0.000679, loss: 4.1801, eta: 4:45:38, time: 16.0510
INFO train_timer.py(138): it: 56700/160000, lr: 0.000678, loss: 4.2428, eta: 4:45:22, time: 17.2089
INFO train_timer.py(138): it: 56800/160000, lr: 0.000678, loss: 4.2809, eta: 4:45:05, time: 15.9661
INFO train_timer.py(138): it: 56900/160000, lr: 0.000677, loss: 4.2590, eta: 4:44:49, time: 17.2357
INFO train_timer.py(138): it: 57000/160000, lr: 0.000677, loss: 4.2194, eta: 4:44:32, time: 15.9631
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.765257
INFO train_timer.py(148): The best mIoU is 0.7663, the test mIoU is: 0.7653
INFO train_timer.py(138): it: 57100/160000, lr: 0.000676, loss: 4.2544, eta: 4:44:52, time: 37.1606
INFO train_timer.py(138): it: 57200/160000, lr: 0.000675, loss: 4.2284, eta: 4:44:34, time: 16.0056
INFO train_timer.py(138): it: 57300/160000, lr: 0.000675, loss: 4.1876, eta: 4:44:19, time: 17.0844
INFO train_timer.py(138): it: 57400/160000, lr: 0.000674, loss: 4.2020, eta: 4:44:01, time: 16.2141
INFO train_timer.py(138): it: 57500/160000, lr: 0.000674, loss: 4.1764, eta: 4:43:46, time: 17.4565
INFO train_timer.py(138): it: 57600/160000, lr: 0.000673, loss: 4.1274, eta: 4:43:28, time: 15.7805
INFO train_timer.py(138): it: 57700/160000, lr: 0.000672, loss: 4.1474, eta: 4:43:13, time: 17.1379
INFO train_timer.py(138): it: 57800/160000, lr: 0.000672, loss: 4.2067, eta: 4:42:55, time: 16.0292
INFO train_timer.py(138): it: 57900/160000, lr: 0.000671, loss: 4.0977, eta: 4:42:39, time: 16.9752
INFO train_timer.py(138): it: 58000/160000, lr: 0.000671, loss: 4.1223, eta: 4:42:22, time: 16.3068
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.763372
INFO train_timer.py(148): The best mIoU is 0.7663, the test mIoU is: 0.7634
INFO train_timer.py(138): it: 58100/160000, lr: 0.000670, loss: 4.2288, eta: 4:42:40, time: 36.7423
INFO train_timer.py(138): it: 58200/160000, lr: 0.000669, loss: 4.2017, eta: 4:42:22, time: 15.6647
INFO train_timer.py(138): it: 58300/160000, lr: 0.000669, loss: 4.2088, eta: 4:42:05, time: 16.5778
INFO train_timer.py(138): it: 58400/160000, lr: 0.000668, loss: 4.2214, eta: 4:41:47, time: 15.8045
INFO train_timer.py(138): it: 58500/160000, lr: 0.000668, loss: 4.1614, eta: 4:41:31, time: 16.6488
INFO train_timer.py(138): it: 58600/160000, lr: 0.000667, loss: 4.1813, eta: 4:41:12, time: 15.4778
INFO train_timer.py(138): it: 58700/160000, lr: 0.000666, loss: 4.1681, eta: 4:40:56, time: 16.8701
INFO train_timer.py(138): it: 58800/160000, lr: 0.000666, loss: 4.1862, eta: 4:40:38, time: 15.8986
INFO train_timer.py(138): it: 58900/160000, lr: 0.000665, loss: 4.2508, eta: 4:40:22, time: 17.0150
INFO train_timer.py(138): it: 59000/160000, lr: 0.000665, loss: 4.1999, eta: 4:40:04, time: 16.0173
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.763767
INFO train_timer.py(148): The best mIoU is 0.7663, the test mIoU is: 0.7638
INFO train_timer.py(138): it: 59100/160000, lr: 0.000664, loss: 4.2173, eta: 4:40:22, time: 36.7367
INFO train_timer.py(138): it: 59200/160000, lr: 0.000664, loss: 4.1260, eta: 4:40:04, time: 15.8814
INFO train_timer.py(138): it: 59300/160000, lr: 0.000663, loss: 4.1422, eta: 4:39:48, time: 16.9344
INFO train_timer.py(138): it: 59400/160000, lr: 0.000662, loss: 4.2004, eta: 4:39:30, time: 15.9290
INFO train_timer.py(138): it: 59500/160000, lr: 0.000662, loss: 4.2240, eta: 4:39:13, time: 16.8583
INFO train_timer.py(138): it: 59600/160000, lr: 0.000661, loss: 4.1833, eta: 4:38:56, time: 16.0631
INFO train_timer.py(138): it: 59700/160000, lr: 0.000661, loss: 4.2060, eta: 4:38:40, time: 17.1867
INFO train_timer.py(138): it: 59800/160000, lr: 0.000660, loss: 4.1832, eta: 4:38:22, time: 15.9837
INFO train_timer.py(138): it: 59900/160000, lr: 0.000659, loss: 4.2242, eta: 4:38:06, time: 17.1452
INFO train_timer.py(138): it: 60000/160000, lr: 0.000659, loss: 4.1006, eta: 4:37:49, time: 16.1892
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.772400
INFO train_timer.py(148): The best mIoU is 0.7663, the test mIoU is: 0.7724
INFO train_timer.py(153): training done, the best mIou is: 0.7724,  the best model is saved to: ./res_MSRS/PSFusion_5180/model_final.pth
INFO train_timer.py(138): it: 60100/160000, lr: 0.000658, loss: 4.1610, eta: 4:38:07, time: 37.4677
INFO train_timer.py(138): it: 60200/160000, lr: 0.000658, loss: 4.2695, eta: 4:37:49, time: 16.1077
INFO train_timer.py(138): it: 60300/160000, lr: 0.000657, loss: 4.1750, eta: 4:37:31, time: 16.0381
INFO train_timer.py(138): it: 60400/160000, lr: 0.000656, loss: 4.1763, eta: 4:37:16, time: 17.6419
INFO train_timer.py(138): it: 60500/160000, lr: 0.000656, loss: 4.1244, eta: 4:36:58, time: 16.1495
INFO train_timer.py(138): it: 60600/160000, lr: 0.000655, loss: 4.2424, eta: 4:36:42, time: 16.7924
INFO train_timer.py(138): it: 60700/160000, lr: 0.000655, loss: 4.1326, eta: 4:36:23, time: 15.7532
INFO train_timer.py(138): it: 60800/160000, lr: 0.000654, loss: 4.1566, eta: 4:36:08, time: 17.2821
INFO train_timer.py(138): it: 60900/160000, lr: 0.000653, loss: 4.1469, eta: 4:35:49, time: 15.7511
INFO train_timer.py(138): it: 61000/160000, lr: 0.000653, loss: 4.1734, eta: 4:35:33, time: 16.7902
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.764776
INFO train_timer.py(148): The best mIoU is 0.7724, the test mIoU is: 0.7648
INFO train_timer.py(138): it: 61100/160000, lr: 0.000652, loss: 4.2396, eta: 4:35:49, time: 37.2562
INFO train_timer.py(138): it: 61200/160000, lr: 0.000652, loss: 4.1340, eta: 4:35:33, time: 16.7804
INFO train_timer.py(138): it: 61300/160000, lr: 0.000651, loss: 4.0895, eta: 4:35:15, time: 15.8038
INFO train_timer.py(138): it: 61400/160000, lr: 0.000650, loss: 4.1701, eta: 4:34:58, time: 16.8890
INFO train_timer.py(138): it: 61500/160000, lr: 0.000650, loss: 4.0872, eta: 4:34:40, time: 16.0962
INFO train_timer.py(138): it: 61600/160000, lr: 0.000649, loss: 4.0506, eta: 4:34:24, time: 16.7631
INFO train_timer.py(138): it: 61700/160000, lr: 0.000649, loss: 4.1829, eta: 4:34:06, time: 15.9544
INFO train_timer.py(138): it: 61800/160000, lr: 0.000648, loss: 4.1069, eta: 4:33:49, time: 16.9594
INFO train_timer.py(138): it: 61900/160000, lr: 0.000648, loss: 4.0406, eta: 4:33:31, time: 15.7948
INFO train_timer.py(138): it: 62000/160000, lr: 0.000647, loss: 4.0652, eta: 4:33:15, time: 17.2017
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.771210
INFO train_timer.py(148): The best mIoU is 0.7724, the test mIoU is: 0.7712
INFO train_timer.py(138): it: 62100/160000, lr: 0.000646, loss: 4.1082, eta: 4:33:29, time: 36.1280
INFO train_timer.py(138): it: 62200/160000, lr: 0.000646, loss: 4.1309, eta: 4:33:13, time: 17.1548
INFO train_timer.py(138): it: 62300/160000, lr: 0.000645, loss: 4.1506, eta: 4:32:55, time: 16.3791
INFO train_timer.py(138): it: 62400/160000, lr: 0.000645, loss: 4.0599, eta: 4:32:39, time: 16.9341
INFO train_timer.py(138): it: 62500/160000, lr: 0.000644, loss: 4.0880, eta: 4:32:21, time: 16.0632
INFO train_timer.py(138): it: 62600/160000, lr: 0.000643, loss: 4.0464, eta: 4:32:05, time: 17.2405
INFO train_timer.py(138): it: 62700/160000, lr: 0.000643, loss: 4.0318, eta: 4:31:47, time: 16.1225
INFO train_timer.py(138): it: 62800/160000, lr: 0.000642, loss: 4.0740, eta: 4:31:31, time: 16.8766
INFO train_timer.py(138): it: 62900/160000, lr: 0.000642, loss: 4.0356, eta: 4:31:13, time: 15.9525
INFO train_timer.py(138): it: 63000/160000, lr: 0.000641, loss: 4.0750, eta: 4:30:57, time: 17.2672
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.770600
INFO train_timer.py(148): The best mIoU is 0.7724, the test mIoU is: 0.7706
INFO train_timer.py(138): it: 63100/160000, lr: 0.000640, loss: 4.0590, eta: 4:31:09, time: 35.8426
INFO train_timer.py(138): it: 63200/160000, lr: 0.000640, loss: 4.0802, eta: 4:30:53, time: 16.8940
INFO train_timer.py(138): it: 63300/160000, lr: 0.000639, loss: 4.0570, eta: 4:30:34, time: 15.7700
INFO train_timer.py(138): it: 63400/160000, lr: 0.000639, loss: 4.1010, eta: 4:30:18, time: 17.1175
INFO train_timer.py(138): it: 63500/160000, lr: 0.000638, loss: 4.0575, eta: 4:30:00, time: 15.8081
INFO train_timer.py(138): it: 63600/160000, lr: 0.000637, loss: 4.1068, eta: 4:29:43, time: 17.0803
INFO train_timer.py(138): it: 63700/160000, lr: 0.000637, loss: 4.0412, eta: 4:29:25, time: 15.9946
INFO train_timer.py(138): it: 63800/160000, lr: 0.000636, loss: 4.0792, eta: 4:29:09, time: 17.0910
INFO train_timer.py(138): it: 63900/160000, lr: 0.000636, loss: 4.0833, eta: 4:28:52, time: 16.3499
INFO train_timer.py(138): it: 64000/160000, lr: 0.000635, loss: 4.0485, eta: 4:28:36, time: 17.2057
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
INFO fullevaluate.py(227): compute the mIOU
INFO fullevaluate.py(232): mIOU is: 0.762809
INFO train_timer.py(148): The best mIoU is 0.7724, the test mIoU is: 0.7628
INFO train_timer.py(138): it: 64100/160000, lr: 0.000634, loss: 4.1236, eta: 4:28:47, time: 35.3746
INFO train_timer.py(138): it: 64200/160000, lr: 0.000634, loss: 4.0875, eta: 4:28:30, time: 16.7539
INFO train_timer.py(138): it: 64300/160000, lr: 0.000633, loss: 3.9914, eta: 4:28:12, time: 15.9850
INFO train_timer.py(138): it: 64400/160000, lr: 0.000633, loss: 4.0372, eta: 4:27:55, time: 16.9490
INFO train_timer.py(138): it: 64500/160000, lr: 0.000632, loss: 3.9915, eta: 4:27:37, time: 16.0790
INFO train_timer.py(138): it: 64600/160000, lr: 0.000631, loss: 3.9686, eta: 4:27:20, time: 16.7519
INFO train_timer.py(138): it: 64700/160000, lr: 0.000631, loss: 3.9994, eta: 4:27:02, time: 16.2245
INFO train_timer.py(138): it: 64800/160000, lr: 0.000630, loss: 3.9939, eta: 4:26:46, time: 16.8773
INFO train_timer.py(138): it: 64900/160000, lr: 0.000630, loss: 4.0065, eta: 4:26:28, time: 15.8789
INFO train_timer.py(138): it: 65000/160000, lr: 0.000629, loss: 4.0262, eta: 4:26:11, time: 16.9603
INFO fullevaluate.py(200): 

INFO fullevaluate.py(201): ================
INFO fullevaluate.py(202): evaluating the model ...

INFO fullevaluate.py(203): setup and restore model
